House_ID,Community_Name,Region,Current_Overcrowding_Index,Last_Refurbished_Date,Asset_Condition_Score
HSG-02996,Carnarvon Reserve,Gascoyne,6,2023-04-26,6
HSG-02997,Beagle Bay,Kimberley,3,2022-09-06,6
HSG-02998,Beagle Bay,Kimberley,7,2020-04-07,6
HSG-02999,Mungullah,Mid West,8,1997-10-21,3
HSG-03000,Mungullah,Mid West,6,2010-12-31,3
HSG-03001,Pia Wadjari,Mid West,3,2009-02-02,4
HSG-03002,Burringurrah,Gascoyne,3,2011-07-01,5
HSG-03003,Carnarvon Reserve,Gascoyne,5,2013-03-19,7
HSG-03004,Beagle Bay,Kimberley,4,2009-07-01,3
HSG-03005,Jigalong,Pilbara,8,1997-06-12,4
HSG-03006,Carnarvon Reserve,Gascoyne,5,2010-09-30,6
HSG-03007,Tjuntjuntjara,Goldfields,5,2022-08-02,7
HSG-03008,Pia Wadjari,Mid West,6,2005-11-15,4
HSG-03009,Yulga Jinna,Mid West,10,2022-10-05,6
HSG-03010,Pia Wadjari,Mid West,5,2022-05-16,7
HSG-03011,Tjuntjuntjara,Goldfields,6,2022-08-15,6
HSG-03012,Mungullah,Mid West,10,2017-05-14,5
HSG-03013,Burringurrah,Gascoyne,4,2024-11-29,6
HSG-03014,Wakathuni,Pilbara,7,2000-01-15,3
HSG-03015,Beagle Bay,Kimberley,1,2002-09-21,4
HSG-03016,Carnarvon Reserve,Gascoyne,1,2014-06-05,5
HSG-03017,Burringurrah,Gascoyne,6,1998-05-04,4
HSG-03018,Jigalong,Pilbara,2,2014-07-01,6
HSG-03019,Burringurrah,Gascoyne,7,2000-03-25,2
HSG-03020,Wongatha Wonganarra,Goldfields,7,2016-11-11,7
HSG-03021,Warmun,Kimberley,7,2013-10-03,8
HSG-03022,Carnarvon Reserve,Gascoyne,10,2018-03-26,5
HSG-03023,Wongatha Wonganarra,Goldfields,5,2014-08-06,5
HSG-03024,Burringurrah,Gascoyne,5,2024-05-06,8
HSG-03025,Beagle Bay,Kimberley,2,2007-04-15,4
HSG-03026,Warmun,Kimberley,8,2010-12-19,7
HSG-03027,Jigalong,Pilbara,4,2023-03-02,7
HSG-03028,Pia Wadjari,Mid West,6,2024-04-28,8
HSG-03029,Burringurrah,Gascoyne,5,2023-05-11,7
HSG-03030,Warmun,Kimberley,10,2014-07-26,7
HSG-03031,Beagle Bay,Kimberley,5,2016-04-06,7
HSG-03032,Pia Wadjari,Mid West,4,2021-07-08,10
HSG-03033,Carnarvon Reserve,Gascoyne,5,2020-01-22,5
HSG-03034,Pia Wadjari,Mid West,3,2017-02-05,7
HSG-03035,Jigalong,Pilbara,7,2012-09-04,5
HSG-03036,Yandeyarra,Pilbara,6,1996-05-24,3
HSG-03037,Beagle Bay,Kimberley,5,2025-03-19,6
HSG-03038,Bidyadanga,Kimberley,9,2000-08-18,4
HSG-03039,Carnarvon Reserve,Gascoyne,2,2004-03-01,4
HSG-03040,Burringurrah,Gascoyne,2,2020-02-14,8
HSG-03041,Burringurrah,Gascoyne,8,2014-12-01,6
HSG-03042,Carnarvon Reserve,Gascoyne,8,2023-10-18,6
HSG-03043,Yulga Jinna,Mid West,5,2014-04-26,5
HSG-03044,Carnarvon Reserve,Gascoyne,4,2009-09-11,3
HSG-03045,Coonana,Goldfields,6,2022-09-17,5
HSG-03046,Yandeyarra,Pilbara,7,2016-05-20,6
HSG-03047,Cheeditha,Pilbara,5,2005-11-16,4
HSG-03048,Coonana,Goldfields,5,2021-01-03,7
HSG-03049,Kalumburu,Kimberley,2,2018-09-08,6
HSG-03050,Burringurrah,Gascoyne,6,2001-07-23,4
HSG-03051,Kalumburu,Kimberley,4,2022-08-05,6
HSG-03052,Pia Wadjari,Mid West,3,2026-05-13,6
HSG-03053,Tjuntjuntjara,Goldfields,3,2018-02-18,7
HSG-03054,Coonana,Goldfields,10,2010-02-18,4
HSG-03055,Burringurrah,Gascoyne,6,2013-02-01,4
HSG-03056,Mungullah,Mid West,7,1995-07-29,3
HSG-03057,Bidyadanga,Kimberley,6,2011-11-01,4
HSG-03058,Carnarvon Reserve,Gascoyne,5,1996-10-03,4
HSG-03059,Cheeditha,Pilbara,7,2013-04-09,4
HSG-03060,Warmun,Kimberley,6,2018-07-03,5
HSG-03061,Tjuntjuntjara,Goldfields,5,2010-12-29,6
HSG-03062,Yandeyarra,Pilbara,3,2025-05-16,6
HSG-03063,Wakathuni,Pilbara,8,2013-08-23,4
HSG-03064,Mungullah,Mid West,8,2013-11-20,8
HSG-03065,Wakathuni,Pilbara,3,2000-08-27,3
HSG-03066,Yandeyarra,Pilbara,6,2012-04-02,5
HSG-03067,Burringurrah,Gascoyne,9,2015-02-22,6
HSG-03068,Tjuntjuntjara,Goldfields,3,2013-01-31,3
HSG-03069,Yandeyarra,Pilbara,7,1996-05-31,4
HSG-03070,Wakathuni,Pilbara,5,2025-05-22,7
HSG-03071,Yandeyarra,Pilbara,4,2024-04-30,5
HSG-03072,Wakathuni,Pilbara,5,2021-01-06,7
HSG-03073,Bidyadanga,Kimberley,6,2014-07-28,5
HSG-03074,Cheeditha,Pilbara,5,2021-07-24,5
HSG-03075,Pia Wadjari,Mid West,2,2022-06-28,6
HSG-03076,Ardyaloon,Kimberley,9,2005-08-29,4
HSG-03077,Wakathuni,Pilbara,3,2003-02-12,4
HSG-03078,Yulga Jinna,Mid West,7,2016-11-25,6
HSG-03079,Burringurrah,Gascoyne,5,2006-09-07,4
HSG-03080,Tjuntjuntjara,Goldfields,5,1996-09-21,3
HSG-03081,Ardyaloon,Kimberley,5,2014-11-03,7
HSG-03082,Burringurrah,Gascoyne,2,2006-04-24,3
HSG-03083,Jigalong,Pilbara,8,1998-02-07,4
HSG-03084,Wongatha Wonganarra,Goldfields,7,2020-03-29,5
HSG-03085,Wongatha Wonganarra,Goldfields,5,2022-05-12,6
HSG-03086,Wakathuni,Pilbara,3,2012-04-04,6
HSG-03087,Warmun,Kimberley,4,2013-01-14,3
HSG-03088,Wongatha Wonganarra,Goldfields,6,2013-12-30,5
HSG-03089,Ardyaloon,Kimberley,5,2005-07-26,3
HSG-03090,Pia Wadjari,Mid West,9,2025-11-15,7
HSG-03091,Pia Wadjari,Mid West,7,2025-02-04,5
HSG-03092,Wakathuni,Pilbara,1,2020-06-27,9
HSG-03093,Yulga Jinna,Mid West,5,2012-06-28,4
HSG-03094,Coonana,Goldfields,6,2015-05-19,8
HSG-03095,Burringurrah,Gascoyne,5,2017-08-02,8
HSG-03096,Yandeyarra,Pilbara,7,2003-07-21,4
HSG-03097,Pia Wadjari,Mid West,4,2025-04-04,7
HSG-03098,Burringurrah,Gascoyne,1,2016-08-31,5
HSG-03099,Pia Wadjari,Mid West,2,2018-03-09,5
HSG-03100,Pia Wadjari,Mid West,4,2019-03-25,5
HSG-03101,Bidyadanga,Kimberley,4,2006-04-21,4
HSG-03102,Cheeditha,Pilbara,10,2015-08-13,9
HSG-03103,Mungullah,Mid West,2,2017-11-27,8
HSG-03104,Wongatha Wonganarra,Goldfields,4,2017-07-01,6
HSG-03105,Carnarvon Reserve,Gascoyne,5,2010-12-27,4
HSG-03106,Burringurrah,Gascoyne,7,2018-03-01,6
HSG-03107,Pia Wadjari,Mid West,4,2013-10-19,3
HSG-03108,Warmun,Kimberley,3,2012-11-30,3
HSG-03109,Yulga Jinna,Mid West,5,1997-02-14,3
HSG-03110,Mungullah,Mid West,4,2024-01-09,8
HSG-03111,Burringurrah,Gascoyne,8,2023-10-17,5
HSG-03112,Cheeditha,Pilbara,5,2018-01-19,9
HSG-03113,Mungullah,Mid West,6,2018-07-13,5
HSG-03114,Jigalong,Pilbara,2,2025-01-30,6
HSG-03115,Ardyaloon,Kimberley,7,2008-06-17,4
HSG-03116,Burringurrah,Gascoyne,6,2016-05-10,5
HSG-03117,Carnarvon Reserve,Gascoyne,5,2013-01-20,1
HSG-03118,Coonana,Goldfields,5,2014-08-29,7
HSG-03119,Kalumburu,Kimberley,4,2018-12-03,6
HSG-03120,Ardyaloon,Kimberley,3,2012-04-05,6
HSG-03121,Carnarvon Reserve,Gascoyne,5,2007-02-19,4
HSG-03122,Wongatha Wonganarra,Goldfields,8,2014-06-18,7
HSG-03123,Mungullah,Mid West,4,2013-01-08,6
HSG-03124,Yandeyarra,Pilbara,6,2015-07-26,7
HSG-03125,Tjuntjuntjara,Goldfields,1,2012-07-03,7
HSG-03126,Tjuntjuntjara,Goldfields,4,2016-07-17,5
HSG-03127,Beagle Bay,Kimberley,10,2015-05-10,6
HSG-03128,Coonana,Goldfields,4,1996-05-23,2
HSG-03129,Kalumburu,Kimberley,8,2007-12-25,3
HSG-03130,Burringurrah,Gascoyne,3,2019-11-19,5
HSG-03131,Carnarvon Reserve,Gascoyne,8,2021-11-16,7
HSG-03132,Ardyaloon,Kimberley,5,2018-08-15,6
HSG-03133,Burringurrah,Gascoyne,4,2022-09-02,6
HSG-03134,Kalumburu,Kimberley,5,2010-06-30,7
HSG-03135,Burringurrah,Gascoyne,7,2016-01-15,6
HSG-03136,Cheeditha,Pilbara,4,2018-12-14,7
HSG-03137,Cheeditha,Pilbara,5,2006-10-13,4
HSG-03138,Wongatha Wonganarra,Goldfields,4,2022-06-10,6
HSG-03139,Wakathuni,Pilbara,7,2012-11-28,5
HSG-03140,Bidyadanga,Kimberley,2,2023-11-26,6
HSG-03141,Yulga Jinna,Mid West,5,2018-10-14,6
HSG-03142,Mungullah,Mid West,7,2021-08-28,7
HSG-03143,Wakathuni,Pilbara,4,1995-07-01,4
HSG-03144,Cheeditha,Pilbara,3,2016-12-08,7
HSG-03145,Coonana,Goldfields,8,2023-11-02,5
HSG-03146,Yulga Jinna,Mid West,4,2021-08-09,8
HSG-03147,Yulga Jinna,Mid West,6,2020-02-28,6
HSG-03148,Mungullah,Mid West,2,2021-03-30,7
HSG-03149,Pia Wadjari,Mid West,3,1996-06-06,3
HSG-03150,Yulga Jinna,Mid West,4,2011-03-30,4
HSG-03151,Warmun,Kimberley,5,2013-06-13,3
HSG-03152,Yandeyarra,Pilbara,7,2021-09-09,8
HSG-03153,Burringurrah,Gascoyne,1,2012-12-02,7
HSG-03154,Wakathuni,Pilbara,3,2018-06-01,7
HSG-03155,Coonana,Goldfields,5,2015-12-11,6
HSG-03156,Carnarvon Reserve,Gascoyne,5,2025-04-22,8
HSG-03157,Tjuntjuntjara,Goldfields,2,2012-07-14,7
HSG-03158,Yulga Jinna,Mid West,7,2013-01-04,7
HSG-03159,Yulga Jinna,Mid West,10,2022-02-26,5
HSG-03160,Carnarvon Reserve,Gascoyne,7,2022-05-27,5
HSG-03161,Burringurrah,Gascoyne,8,2011-11-20,5
HSG-03162,Tjuntjuntjara,Goldfields,4,2020-09-12,8
HSG-03163,Burringurrah,Gascoyne,4,2011-02-04,3
HSG-03164,Tjuntjuntjara,Goldfields,4,2016-05-07,7
HSG-03165,Burringurrah,Gascoyne,8,2016-12-17,6
HSG-03166,Pia Wadjari,Mid West,8,2009-03-21,3
HSG-03167,Beagle Bay,Kimberley,4,2012-09-09,5
HSG-03168,Wongatha Wonganarra,Goldfields,5,2016-04-11,6
HSG-03169,Tjuntjuntjara,Goldfields,7,2021-03-31,5
HSG-03170,Tjuntjuntjara,Goldfields,5,2010-10-21,5
HSG-03171,Jigalong,Pilbara,3,2017-01-19,5
HSG-03172,Carnarvon Reserve,Gascoyne,5,2018-06-24,5
HSG-03173,Coonana,Goldfields,5,2023-02-14,6
HSG-03174,Carnarvon Reserve,Gascoyne,4,2025-07-27,8
HSG-03175,Kalumburu,Kimberley,2,1997-02-26,4
HSG-03176,Warmun,Kimberley,10,2013-11-24,4
HSG-03177,Cheeditha,Pilbara,2,2012-10-17,7
HSG-03178,Carnarvon Reserve,Gascoyne,1,2012-01-02,5
HSG-03179,Ardyaloon,Kimberley,10,1999-10-27,3
HSG-03180,Pia Wadjari,Mid West,1,2012-03-23,3
HSG-03181,Wongatha Wonganarra,Goldfields,7,2022-11-30,8
HSG-03182,Beagle Bay,Kimberley,4,2023-12-14,7
HSG-03183,Cheeditha,Pilbara,8,2017-10-11,9
HSG-03184,Carnarvon Reserve,Gascoyne,4,2004-05-15,1
HSG-03185,Mungullah,Mid West,3,2016-02-24,5
HSG-03186,Carnarvon Reserve,Gascoyne,4,2026-01-24,5
HSG-03187,Wakathuni,Pilbara,7,2018-06-21,8
HSG-03188,Cheeditha,Pilbara,5,2011-03-17,7
HSG-03189,Mungullah,Mid West,6,2011-01-09,6
HSG-03190,Jigalong,Pilbara,7,2023-09-08,6
HSG-03191,Yandeyarra,Pilbara,10,2001-05-01,3
HSG-03192,Yulga Jinna,Mid West,4,2019-06-02,5
HSG-03193,Yandeyarra,Pilbara,6,2012-06-14,8
HSG-03194,Wongatha Wonganarra,Goldfields,5,2001-07-16,3
HSG-03195,Carnarvon Reserve,Gascoyne,7,2014-09-27,7
HSG-03196,Carnarvon Reserve,Gascoyne,1,2017-02-02,5
HSG-03197,Wongatha Wonganarra,Goldfields,2,1998-09-28,4
HSG-03198,Yulga Jinna,Mid West,3,2014-08-27,7
HSG-03199,Pia Wadjari,Mid West,5,2011-02-10,3
HSG-03200,Bidyadanga,Kimberley,7,2000-10-19,3
HSG-03201,Coonana,Goldfields,6,2001-04-06,4
HSG-03202,Wakathuni,Pilbara,4,2015-06-28,6
HSG-03203,Bidyadanga,Kimberley,6,2013-06-06,8
HSG-03204,Wakathuni,Pilbara,5,2010-07-30,6
HSG-03205,Yulga Jinna,Mid West,4,2019-05-17,6
HSG-03206,Tjuntjuntjara,Goldfields,6,2019-11-03,5
HSG-03207,Kalumburu,Kimberley,1,2016-01-19,6
HSG-03208,Tjuntjuntjara,Goldfields,6,2001-10-21,4
HSG-03209,Pia Wadjari,Mid West,2,2018-05-04,8
HSG-03210,Tjuntjuntjara,Goldfields,6,2018-12-09,5
HSG-03211,Bidyadanga,Kimberley,2,1999-11-08,4
HSG-03212,Jigalong,Pilbara,8,2019-07-15,6
HSG-03213,Kalumburu,Kimberley,4,2016-03-26,6
HSG-03214,Carnarvon Reserve,Gascoyne,3,2025-11-16,8
HSG-03215,Bidyadanga,Kimberley,8,2014-08-22,5
HSG-03216,Ardyaloon,Kimberley,4,1998-02-18,1
HSG-03217,Wongatha Wonganarra,Goldfields,2,2008-03-14,3
HSG-03218,Burringurrah,Gascoyne,5,2019-01-03,5
HSG-03219,Cheeditha,Pilbara,2,2015-11-02,5
HSG-03220,Jigalong,Pilbara,6,2026-05-11,6
HSG-03221,Kalumburu,Kimberley,1,2022-09-16,5
HSG-03222,Pia Wadjari,Mid West,2,2025-03-10,7
HSG-03223,Tjuntjuntjara,Goldfields,7,2014-02-04,4
HSG-03224,Yandeyarra,Pilbara,3,2018-03-29,5
HSG-03225,Yulga Jinna,Mid West,1,2014-03-26,6
HSG-03226,Coonana,Goldfields,4,2024-04-22,7
HSG-03227,Burringurrah,Gascoyne,3,2014-05-25,4
HSG-03228,Carnarvon Reserve,Gascoyne,2,2010-08-05,4
HSG-03229,Mungullah,Mid West,2,2016-12-17,7
HSG-03230,Yulga Jinna,Mid West,3,2025-12-26,6
HSG-03231,Tjuntjuntjara,Goldfields,4,2008-04-12,3
HSG-03232,Wongatha Wonganarra,Goldfields,5,2010-11-22,7
HSG-03233,Tjuntjuntjara,Goldfields,2,2024-02-06,7
HSG-03234,Yulga Jinna,Mid West,3,2017-09-26,5
HSG-03235,Wongatha Wonganarra,Goldfields,6,1996-09-19,4
HSG-03236,Wakathuni,Pilbara,5,2025-09-17,5
HSG-03237,Pia Wadjari,Mid West,5,1997-04-11,1
HSG-03238,Mungullah,Mid West,1,2025-11-07,7
HSG-03239,Wakathuni,Pilbara,7,2002-10-03,4
HSG-03240,Carnarvon Reserve,Gascoyne,4,2016-12-12,6
HSG-03241,Yandeyarra,Pilbara,7,2010-08-19,2
HSG-03242,Jigalong,Pilbara,3,2010-08-03,5
HSG-03243,Yandeyarra,Pilbara,7,2021-11-05,10
HSG-03244,Burringurrah,Gascoyne,4,1997-08-19,3
HSG-03245,Yandeyarra,Pilbara,6,2011-01-24,8
HSG-03246,Pia Wadjari,Mid West,5,2004-03-18,4
HSG-03247,Bidyadanga,Kimberley,7,2013-05-30,7
HSG-03248,Wongatha Wonganarra,Goldfields,3,2019-08-17,6
HSG-03249,Yulga Jinna,Mid West,7,2010-12-24,8
HSG-03250,Cheeditha,Pilbara,5,2011-06-05,5
HSG-03251,Yulga Jinna,Mid West,8,1997-04-25,3
HSG-03252,Warmun,Kimberley,6,2011-11-22,3
HSG-03253,Yandeyarra,Pilbara,7,2020-09-06,5
HSG-03254,Beagle Bay,Kimberley,8,2019-10-19,6
HSG-03255,Ardyaloon,Kimberley,2,2012-09-21,8
HSG-03256,Wakathuni,Pilbara,8,2021-08-23,7
HSG-03257,Pia Wadjari,Mid West,3,2025-12-29,5
HSG-03258,Warmun,Kimberley,5,2004-06-22,4
HSG-03259,Wongatha Wonganarra,Goldfields,9,2015-07-22,6
HSG-03260,Wongatha Wonganarra,Goldfields,1,2021-03-19,6
HSG-03261,Wongatha Wonganarra,Goldfields,4,2019-07-21,5
HSG-03262,Wongatha Wonganarra,Goldfields,4,2017-10-02,7
HSG-03263,Mungullah,Mid West,7,2016-03-23,6
HSG-03264,Wakathuni,Pilbara,4,2025-12-18,5
HSG-03265,Mungullah,Mid West,5,2009-10-05,4
HSG-03266,Ardyaloon,Kimberley,6,2016-06-06,6
HSG-03267,Jigalong,Pilbara,8,2022-08-28,8
HSG-03268,Pia Wadjari,Mid West,3,2023-04-29,7
HSG-03269,Burringurrah,Gascoyne,3,2021-04-26,7
HSG-03270,Wongatha Wonganarra,Goldfields,4,1997-02-10,4
HSG-03271,Wongatha Wonganarra,Goldfields,6,2014-02-23,1
HSG-03272,Tjuntjuntjara,Goldfields,1,2012-08-06,5
HSG-03273,Tjuntjuntjara,Goldfields,5,2014-01-22,5
HSG-03274,Carnarvon Reserve,Gascoyne,2,2011-08-03,4
HSG-03275,Yandeyarra,Pilbara,6,2020-01-08,7
HSG-03276,Cheeditha,Pilbara,5,2023-03-27,8
HSG-03277,Burringurrah,Gascoyne,6,2003-08-14,4
HSG-03278,Burringurrah,Gascoyne,4,1999-02-18,3
HSG-03279,Yandeyarra,Pilbara,5,2019-02-10,8
HSG-03280,Kalumburu,Kimberley,7,2022-03-18,8
HSG-03281,Wakathuni,Pilbara,4,2025-12-15,8
HSG-03282,Ardyaloon,Kimberley,5,2021-09-11,8
HSG-03283,Pia Wadjari,Mid West,5,2010-12-17,7
HSG-03284,Wongatha Wonganarra,Goldfields,8,2023-01-27,5
HSG-03285,Burringurrah,Gascoyne,5,2013-11-16,8
HSG-03286,Pia Wadjari,Mid West,5,2004-09-09,3
HSG-03287,Wongatha Wonganarra,Goldfields,10,2023-07-25,5
HSG-03288,Jigalong,Pilbara,5,2017-06-01,8
HSG-03289,Wakathuni,Pilbara,4,1996-10-22,4
HSG-03290,Yulga Jinna,Mid West,6,2005-06-18,2
HSG-03291,Kalumburu,Kimberley,4,2012-07-03,6
HSG-03292,Coonana,Goldfields,4,2013-11-26,3
HSG-03293,Yulga Jinna,Mid West,9,2014-10-27,6
HSG-03294,Jigalong,Pilbara,8,2013-11-22,5
HSG-03295,Yandeyarra,Pilbara,3,2019-10-17,6
HSG-03296,Wongatha Wonganarra,Goldfields,5,2008-05-31,3
HSG-03297,Burringurrah,Gascoyne,8,2004-04-16,4
HSG-03298,Tjuntjuntjara,Goldfields,1,2025-07-23,8
HSG-03299,Coonana,Goldfields,4,2005-07-10,4
HSG-03300,Pia Wadjari,Mid West,1,2024-06-07,9
HSG-03301,Tjuntjuntjara,Goldfields,2,2024-08-10,6
HSG-03302,Warmun,Kimberley,7,2011-09-24,6
HSG-03303,Wakathuni,Pilbara,5,1997-04-13,2
HSG-03304,Bidyadanga,Kimberley,3,2025-07-20,6
HSG-03305,Jigalong,Pilbara,3,2022-04-18,6
HSG-03306,Mungullah,Mid West,6,2024-10-14,7
HSG-03307,Bidyadanga,Kimberley,2,2022-08-25,9
HSG-03308,Coonana,Goldfields,7,2025-12-10,5
HSG-03309,Wongatha Wonganarra,Goldfields,7,2020-08-03,10
HSG-03310,Wongatha Wonganarra,Goldfields,2,2025-06-23,5
HSG-03311,Pia Wadjari,Mid West,1,2025-04-26,6
HSG-03312,Jigalong,Pilbara,6,2018-04-19,5
HSG-03313,Wakathuni,Pilbara,4,2013-01-11,2
HSG-03314,Carnarvon Reserve,Gascoyne,6,2013-03-05,8
HSG-03315,Bidyadanga,Kimberley,4,2017-08-17,6
HSG-03316,Coonana,Goldfields,2,2015-10-06,6
HSG-03317,Carnarvon Reserve,Gascoyne,4,1995-10-12,4
HSG-03318,Ardyaloon,Kimberley,3,2024-02-26,5
HSG-03319,Beagle Bay,Kimberley,6,2003-08-06,3
HSG-03320,Beagle Bay,Kimberley,4,2026-02-07,5
HSG-03321,Tjuntjuntjara,Goldfields,3,2024-01-24,9
HSG-03322,Wongatha Wonganarra,Goldfields,3,2008-03-27,4
HSG-03323,Coonana,Goldfields,3,2013-06-05,9
HSG-03324,Coonana,Goldfields,6,2006-03-24,4
HSG-03325,Burringurrah,Gascoyne,7,2013-02-06,6
HSG-03326,Cheeditha,Pilbara,6,2020-03-01,5
HSG-03327,Tjuntjuntjara,Goldfields,3,2012-01-18,6
HSG-03328,Warmun,Kimberley,4,2014-08-09,9
HSG-03329,Tjuntjuntjara,Goldfields,2,2011-07-14,8
HSG-03330,Yandeyarra,Pilbara,5,2014-03-14,6
HSG-03331,Carnarvon Reserve,Gascoyne,7,2000-12-09,4
HSG-03332,Coonana,Goldfields,7,2003-06-11,1
HSG-03333,Burringurrah,Gascoyne,3,2011-09-13,4
HSG-03334,Cheeditha,Pilbara,2,2019-10-04,5
HSG-03335,Coonana,Goldfields,6,2022-09-08,7
HSG-03336,Wakathuni,Pilbara,6,2009-10-06,4
HSG-03337,Burringurrah,Gascoyne,6,2014-08-17,6
HSG-03338,Yulga Jinna,Mid West,7,2024-12-15,7
HSG-03339,Bidyadanga,Kimberley,5,2014-03-12,4
HSG-03340,Pia Wadjari,Mid West,4,2015-12-11,5
HSG-03341,Beagle Bay,Kimberley,4,2014-12-27,6
HSG-03342,Wakathuni,Pilbara,7,2021-05-19,5
HSG-03343,Yulga Jinna,Mid West,5,2011-08-03,6
HSG-03344,Burringurrah,Gascoyne,4,2001-10-05,4
HSG-03345,Cheeditha,Pilbara,1,2002-08-01,4
HSG-03346,Tjuntjuntjara,Goldfields,6,2002-01-02,4
HSG-03347,Beagle Bay,Kimberley,4,2022-10-27,6
HSG-03348,Pia Wadjari,Mid West,6,1995-11-13,4
HSG-03349,Carnarvon Reserve,Gascoyne,7,2020-09-10,8
HSG-03350,Cheeditha,Pilbara,3,1998-02-24,4
HSG-03351,Carnarvon Reserve,Gascoyne,8,2021-06-25,5
HSG-03352,Coonana,Goldfields,1,2011-12-26,3
HSG-03353,Cheeditha,Pilbara,4,1999-11-15,3
HSG-03354,Wakathuni,Pilbara,4,2025-06-26,6
HSG-03355,Jigalong,Pilbara,8,2020-12-27,5
HSG-03356,Coonana,Goldfields,7,2021-01-30,8
HSG-03357,Wakathuni,Pilbara,8,2024-01-25,6
HSG-03358,Cheeditha,Pilbara,1,2025-09-27,6
HSG-03359,Cheeditha,Pilbara,7,2022-10-01,5
HSG-03360,Burringurrah,Gascoyne,9,2019-10-02,7
HSG-03361,Pia Wadjari,Mid West,6,2019-04-12,7
HSG-03362,Mungullah,Mid West,6,2004-03-27,1
HSG-03363,Pia Wadjari,Mid West,4,2016-06-20,8
HSG-03364,Yulga Jinna,Mid West,3,2013-09-01,5
HSG-03365,Bidyadanga,Kimberley,3,2010-06-25,9
HSG-03366,Carnarvon Reserve,Gascoyne,9,2006-07-27,4
HSG-03367,Jigalong,Pilbara,5,2002-12-01,4
HSG-03368,Wongatha Wonganarra,Goldfields,6,2025-07-21,6
HSG-03369,Burringurrah,Gascoyne,7,2023-07-04,6
HSG-03370,Jigalong,Pilbara,10,1999-03-01,4
HSG-03371,Beagle Bay,Kimberley,1,2016-10-21,5
HSG-03372,Bidyadanga,Kimberley,2,2001-07-05,3
HSG-03373,Wakathuni,Pilbara,3,2010-01-08,4
HSG-03374,Tjuntjuntjara,Goldfields,3,2011-05-16,6
HSG-03375,Tjuntjuntjara,Goldfields,4,2021-03-08,5
HSG-03376,Yulga Jinna,Mid West,7,1998-04-12,4
HSG-03377,Mungullah,Mid West,4,2014-06-15,6
HSG-03378,Warmun,Kimberley,1,2014-03-11,1
HSG-03379,Coonana,Goldfields,6,2013-06-15,6
HSG-03380,Mungullah,Mid West,10,2010-07-03,6
HSG-03381,Pia Wadjari,Mid West,7,2024-12-25,5
HSG-03382,Pia Wadjari,Mid West,6,2022-07-25,9
HSG-03383,Yulga Jinna,Mid West,1,2014-10-02,6
HSG-03384,Wongatha Wonganarra,Goldfields,10,2015-04-05,6
HSG-03385,Wakathuni,Pilbara,9,1996-11-21,4
HSG-03386,Beagle Bay,Kimberley,5,2025-12-08,6
HSG-03387,Burringurrah,Gascoyne,1,2007-09-13,3
HSG-03388,Burringurrah,Gascoyne,3,2013-05-08,7
HSG-03389,Pia Wadjari,Mid West,7,2025-03-28,6
HSG-03390,Pia Wadjari,Mid West,7,2015-05-07,5
HSG-03391,Burringurrah,Gascoyne,8,2017-10-26,6
HSG-03392,Wongatha Wonganarra,Goldfields,5,2017-05-19,5
HSG-03393,Burringurrah,Gascoyne,7,2020-12-31,5
HSG-03394,Tjuntjuntjara,Goldfields,7,2013-10-16,3
HSG-03395,Tjuntjuntjara,Goldfields,3,2024-07-28,7
HSG-03396,Bidyadanga,Kimberley,5,2024-08-30,5
HSG-03397,Mungullah,Mid West,7,2009-04-20,4
HSG-03398,Carnarvon Reserve,Gascoyne,5,2022-03-17,8
HSG-03399,Pia Wadjari,Mid West,8,2017-12-06,8
HSG-03400,Yulga Jinna,Mid West,4,2018-09-05,8
HSG-03401,Burringurrah,Gascoyne,3,2013-04-23,4
HSG-03402,Tjuntjuntjara,Goldfields,1,2025-03-15,9
HSG-03403,Carnarvon Reserve,Gascoyne,3,2013-09-12,5
HSG-03404,Bidyadanga,Kimberley,3,2016-10-27,7
HSG-03405,Mungullah,Mid West,4,2009-01-22,3
HSG-03406,Warmun,Kimberley,6,2011-02-24,3
HSG-03407,Burringurrah,Gascoyne,3,2004-07-23,2
HSG-03408,Carnarvon Reserve,Gascoyne,2,2024-11-19,6
HSG-03409,Burringurrah,Gascoyne,1,2007-10-23,3
HSG-03410,Wongatha Wonganarra,Goldfields,5,2021-01-09,5
HSG-03411,Carnarvon Reserve,Gascoyne,9,2014-03-01,9
HSG-03412,Tjuntjuntjara,Goldfields,3,2025-11-02,7
HSG-03413,Yandeyarra,Pilbara,7,2000-07-03,4
HSG-03414,Cheeditha,Pilbara,2,2017-10-07,5
HSG-03415,Burringurrah,Gascoyne,5,2023-02-06,5
HSG-03416,Yandeyarra,Pilbara,6,2004-02-11,4
HSG-03417,Kalumburu,Kimberley,2,2016-06-01,6
HSG-03418,Burringurrah,Gascoyne,6,1995-11-03,3
HSG-03419,Burringurrah,Gascoyne,7,1996-11-18,2
HSG-03420,Yulga Jinna,Mid West,4,2025-12-05,5
HSG-03421,Tjuntjuntjara,Goldfields,4,2002-10-20,4
HSG-03422,Wakathuni,Pilbara,9,1999-02-18,4
HSG-03423,Carnarvon Reserve,Gascoyne,10,2014-01-22,6
HSG-03424,Mungullah,Mid West,5,2023-07-11,6
HSG-03425,Yulga Jinna,Mid West,10,2003-04-23,4
HSG-03426,Cheeditha,Pilbara,3,2005-01-05,4
HSG-03427,Tjuntjuntjara,Goldfields,5,2000-05-20,2
